OverallQual,GrLivArea,GarageCars,TotalBsmtSF,FullBath,YearBuilt,YearRemodAdd,MasVnrArea,Fireplaces,House_age_num,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,KitchenQual,GarageQual,GarageCond,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,CentralAir_N,CentralAir_Y
4,960,1.0,648.0,0,1965,2001,0.0,0,120.0,3,4,3,4,5,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5,999,1.0,925.0,1,1962,1962,0.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,894,1.0,894.0,1,1966,1966,0.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
6,1902,2.0,0.0,2,1978,1978,0.0,0,35.0,3,3,0,0,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
8,1314,2.0,1300.0,2,2009,2009,72.0,0,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,912,0.0,0.0,1,1947,1950,0.0,0,120.0,3,3,0,0,4,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6,1218,0.0,672.0,1,1971,1971,236.0,0,35.0,3,3,3,3,3,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,912,1.0,912.0,1,1964,1964,0.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1211,1.0,952.0,1,1968,1968,0.0,1,35.0,3,3,3,3,5,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
6,1846,1.0,1040.0,2,1949,1950,320.0,1,120.0,3,3,3,3,5,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,2136,2.0,2136.0,2,1951,1951,44.0,0,120.0,3,3,3,2,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,1490,2.0,788.0,2,2004,2005,0.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1138,1.0,588.0,1,1958,1958,63.0,0,120.0,3,4,3,3,5,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1933,3.0,894.0,2,2007,2007,74.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5,912,2.0,912.0,1,1965,2008,300.0,0,120.0,3,3,3,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9,1702,3.0,1702.0,1,2008,2008,766.0,1,2.0,5,3,5,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1507,1.0,1075.0,2,1960,1960,0.0,0,120.0,3,3,3,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,2620,2.0,1361.0,2,1977,1977,1.0,1,27.5,3,3,4,3,5,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5,1190,2.0,1106.0,1,1962,1962,120.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,1224,2.0,0.0,2,1962,1962,0.0,0,120.0,3,3,0,0,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1188,2.0,1188.0,1,1959,1959,180.0,0,120.0,3,3,3,3,2,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1964,0.0,940.0,1,1911,1950,0.0,0,120.0,3,3,3,3,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
5,1784,1.0,747.0,1,1914,1950,0.0,0,120.0,3,3,4,3,4,3.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1626,2.0,764.0,2,2003,2003,106.0,0,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1948,2.0,847.0,2,2004,2005,0.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1141,2.0,1141.0,1,2005,2005,0.0,0,2.0,4,3,4,3,5,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8,1484,2.0,1476.0,2,2006,2006,32.0,1,2.0,4,3,4,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
7,1768,2.0,884.0,2,2003,2003,252.0,0,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1689,3.0,1689.0,2,2007,2007,0.0,0,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7,1173,2.0,1053.0,2,1974,1974,81.0,2,35.0,3,3,4,3,3,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10,2076,3.0,2076.0,2,2006,2006,0.0,1,2.0,5,3,5,4,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,1517,2.0,792.0,1,1929,1950,0.0,2,120.0,3,3,4,3,2,4.0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1868,2.0,585.0,3,1984,2003,74.0,1,22.5,3,3,4,3,5,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1553,2.0,756.0,2,2005,2006,0.0,0,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6,1034,3.0,1012.0,1,1976,1976,335.0,0,35.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,2058,2.0,735.0,1,1917,1950,0.0,1,120.0,3,3,4,3,2,3.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5,988,1.0,876.0,1,1950,1950,0.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,2110,2.0,2110.0,2,1968,1968,0.0,2,120.0,4,3,3,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1405,2.0,1405.0,2,2003,2003,163.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,874,1.0,864.0,1,1968,1968,0.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,2167,2.0,1192.0,2,1974,2003,0.0,2,35.0,4,3,3,3,3,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7,1656,2.0,746.0,2,2003,2004,92.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1367,1.0,884.0,1,1931,1950,0.0,1,120.0,3,3,3,2,3,3.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8,1987,2.0,1986.0,2,1994,1994,554.0,1,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,864,0.0,864.0,1,1922,1950,0.0,0,120.0,3,3,2,3,5,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1166,2.0,856.0,2,2005,2005,182.0,0,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1054,2.0,1054.0,1,1969,1969,0.0,0,35.0,3,3,4,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1675,2.0,841.0,2,1999,1999,0.0,1,10.0,3,3,4,3,5,3.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1050,1.0,1050.0,1,1956,1956,0.0,0,120.0,3,3,3,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,1788,1.0,1104.0,1,1957,1989,0.0,2,120.0,3,3,3,3,5,3.0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1824,2.0,764.0,1,1919,1950,0.0,1,120.0,3,3,3,3,5,3.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1337,2.0,1405.0,2,1998,1999,0.0,0,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7,1452,2.0,691.0,2,1999,1999,218.0,0,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7,1889,1.0,925.0,1,1910,1950,0.0,1,120.0,2,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
9,2018,3.0,2002.0,2,2008,2009,0.0,1,2.0,5,3,5,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8,3447,3.0,728.0,3,1935,1997,632.0,2,120.0,3,4,3,3,5,4.0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1524,1.0,874.0,1,1958,1958,180.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1524,2.0,1332.0,0,1979,1979,0.0,1,35.0,4,3,4,3,3,4.0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1489,2.0,1489.0,2,1968,1968,0.0,1,120.0,3,3,3,3,4,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,935,1.0,935.0,1,1965,1965,114.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
6,1357,1.0,1019.0,1,1959,2006,84.0,1,120.0,3,3,3,3,4,5.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1250,2.0,661.0,2,1910,2003,0.0,1,120.0,3,3,3,3,5,3.0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1920,2.0,928.0,2,1948,1950,567.0,0,120.0,3,3,3,3,4,3.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1395,2.0,723.0,1,1972,1972,0.0,1,35.0,3,3,3,4,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1724,2.0,1680.0,1,1967,1976,359.0,1,120.0,3,3,4,3,2,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,2031,2.0,1128.0,2,2002,2002,0.0,1,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,1128,2.0,698.0,1,1920,1950,0.0,0,120.0,3,4,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7,1573,2.0,1573.0,2,2002,2002,110.0,0,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1339,2.0,1309.0,2,1990,1990,54.0,1,17.5,3,3,4,3,3,3.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5,1040,2.0,1040.0,2,1977,2008,0.0,0,35.0,3,3,4,3,3,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1824,0.0,912.0,2,1971,1971,0.0,0,35.0,3,3,3,3,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,2447,1.0,804.0,2,1919,1990,0.0,1,120.0,3,3,3,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1412,1.0,780.0,1,1939,1950,0.0,1,120.0,3,2,3,3,5,3.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6,1328,2.0,1328.0,1,1963,1963,451.0,2,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1582,2.0,1624.0,2,1964,1964,621.0,0,120.0,3,4,3,3,2,3.0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,1659,2.0,1501.0,2,2000,2000,0.0,1,10.0,4,3,4,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8,1970,3.0,1085.0,2,2006,2006,788.0,1,2.0,4,3,4,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1152,2.0,1152.0,1,1964,1964,86.0,1,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1302,1.0,630.0,2,1972,1972,268.0,0,35.0,3,3,3,3,3,3.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,2372,1.0,994.0,2,1892,1965,0.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7,1664,2.0,832.0,2,1976,1976,0.0,1,27.5,3,3,4,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,864,2.0,864.0,1,1955,1990,0.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1052,1.0,1052.0,1,1968,1968,168.0,0,35.0,3,3,3,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1128,2.0,1120.0,2,1963,1963,148.0,0,120.0,3,4,3,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1072,2.0,547.0,2,2005,2006,82.0,0,2.0,3,3,4,3,4,3.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10,5642,2.0,6110.0,2,2008,2008,796.0,3,2.0,5,3,5,3,5,5.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1246,1.0,1246.0,1,1959,1994,0.0,0,120.0,3,3,3,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1983,2.0,978.0,2,1999,1999,344.0,1,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1494,1.0,771.0,1,1942,1950,0.0,2,120.0,3,3,3,3,2,4.0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,2526,3.0,1165.0,2,1994,1994,391.0,1,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1616,3.0,1616.0,2,2005,2005,228.0,0,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7,1708,2.0,976.0,2,2004,2004,117.0,0,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9,1652,2.0,1652.0,2,2006,2007,300.0,2,2.0,4,3,5,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1368,2.0,1368.0,2,2005,2006,94.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,990,2.0,990.0,1,1994,1995,0.0,0,10.0,3,4,4,4,5,3.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1122,2.0,924.0,1,1948,2005,0.0,0,120.0,3,3,3,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6,1294,2.0,1278.0,2,1991,1991,88.0,0,17.5,3,3,4,3,4,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
7,1902,2.0,1902.0,2,1959,2002,0.0,2,120.0,4,4,4,3,3,5.0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1274,2.0,1274.0,2,2005,2007,80.0,0,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,2810,2.0,1453.0,2,1990,1990,336.0,1,17.5,4,3,5,3,5,4.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9,2599,3.0,1393.0,2,1999,1999,165.0,1,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,948,1.0,948.0,1,1954,1954,0.0,1,120.0,3,3,3,3,5,3.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,2112,2.0,952.0,2,1969,1969,0.0,2,35.0,3,3,2,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,1630,3.0,1622.0,2,2008,2008,270.0,1,2.0,4,3,5,3,5,5.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1352,2.0,1352.0,2,2006,2007,0.0,1,2.0,4,3,5,4,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8,1787,3.0,1753.0,2,2001,2002,178.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,948,1.0,864.0,1,1954,1954,132.0,0,120.0,3,3,3,3,5,3.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1478,2.0,1478.0,1,1957,1957,0.0,2,120.0,3,3,3,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,720,1.0,0.0,1,1949,1950,0.0,0,120.0,3,3,0,0,3,3.0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,1923,2.0,750.0,2,1992,1992,0.0,1,17.5,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,708,0.0,420.0,1,1940,1950,0.0,0,120.0,2,3,3,3,4,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,1795,3.0,1795.0,2,2006,2007,428.0,1,2.0,4,3,5,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4,796,0.0,796.0,1,1922,1950,0.0,0,120.0,3,3,3,2,2,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3,774,0.0,544.0,1,1931,2006,0.0,0,120.0,3,3,3,3,5,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5,816,1.0,816.0,1,1982,2008,0.0,1,27.5,4,4,3,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,2792,2.0,1510.0,2,1920,1950,0.0,2,120.0,4,4,4,3,5,3.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7,1632,2.0,935.0,2,1998,1998,0.0,1,10.0,3,3,4,3,4,3.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,1588,3.0,1588.0,2,2006,2006,410.0,1,2.0,4,3,4,4,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5,954,2.0,911.0,1,1976,1976,0.0,0,27.5,3,3,3,3,4,3.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
